Id,PostTypeId,ParentId,CreationDate,Score,OwnerUserId,OwnerDisplayName,Title,Tags,AnswerCount,CommentCount
"13385860","1","","2012-11-14 19:25:28","3","1715271","","How can I remove extra whitespace from strings when parsing a csv file in Pandas?","<python><parsing><pandas>","2",""
"13446480","1","","2012-11-19 01:20:07","2","1564449","","Python Pandas: remove entries based on the number of occurrences","<python><numpy><python-2.7><pandas>","3",""
"13460889","1","","2012-11-19 19:39:06","0","1579844","","How to redirect all methods of a contained class in Python?","<python><inheritance><pandas><composition>","1","4"
"13581517","1","","2012-11-27 09:54:04","0","1515250","","Filtering rows with MultiIndex columns","<pandas>","1",""
"13628860","1","","2012-11-29 15:15:15","0","1108031","","AttributeError when using numpy.logical_and with Pandas Series object","<python><numpy><pandas>","1","5"
"13647222","1","","2012-11-30 14:33:41","1","1274613","","Plotting data lines from pandas dataframe, identified by keys in one column instead by different columns","<python><matplotlib><pandas>","1","2"
"13703720","1","","2012-12-04 13:08:29","8","1240268","","Converting between datetime, Timestamp and datetime64","<python><datetime><numpy><pandas>","4",""
"13737992","1","","2012-12-06 06:15:34","3","1878647","","Indexing timeseries by date string","<python><pandas><time-series>","3","1"
"13740672","1","","2012-12-06 09:36:35","0","24718","","in pandas how can I groupby weekday() for a datetime column?","<python><pandas>","1","1"
"13751926","1","","2012-12-06 20:25:00","1","1883571","","Efficiently add single row to Pandas Series or DataFrame","<python><performance><pandas><time-series>","1","4"
"13872533","1","","2012-12-14 04:13:35","2","1843099","","Plot different DataFrames in the same figure","<python><matplotlib><pandas>","2",""
"13887013","1","","2012-12-14 22:14:41","-3","1905285","","plot least squared line in a scatter plot","<plot><pandas><scatter>","1",""
"13899914","1","","2012-12-16 09:07:52","3","1907561","","Hiearchical indexing based on sub level","<pandas>","2",""
"13914077","1","","2012-12-17 12:21:08","3","1410646","","Sliding window average across time axes","<python><pandas>","1","5"
"13927267","1","","2012-12-18 06:08:06","1","288558","","apply on group replicating complete MultiIndex","<pandas>","1","1"
"13937022","1","","2012-12-18 16:11:22","2","428862","","Using pandas to select rows using two different columns from dataframe?","<python><pandas>","1",""
"13937097","1","","2012-12-18 16:16:16","2","1911092","","Remove Brackets from Python List for an SQL query","<python><pandas>","1","1"
"13988111","1","","2012-12-21 10:10:00","4","1921146","","Importing pandas in python changes how matplotlib handles datetime objects?","<python><datetime><matplotlib><pandas>","1","7"
"14016247","1","","2012-12-24 01:53:49","2","1642513","","Python - find integer index of rows with NaN in pandas","<python><pandas>","2","1"
"14025549","1","","2012-12-24 20:43:59","7","460147","","Changing data in a dataframe with hierarchical indexing","<python><pandas><hierarchical>","1",""
"14043958","1","","2012-12-26 17:28:37","3","1274613","","Probability tensor multiplication using pandas.DataFrame","<python><statistics><pandas><probability><matrix-multiplication>","1",""
"14075855","1","","2012-12-28 21:11:54","1","1927088","","groupby functions to get subsequent value","<group-by><pandas>","1","0"
"14089039","1","","2012-12-30 07:25:32","0","435587","","hierarchical indexing not working in python pandas","<python><pandas>","1","2"
"14105774","1","","2012-12-31 20:22:16","0","1438637","","Pandas NaT's to -1?","<python><timestamp><pandas>","2","12"
"14129979","1","","2013-01-02 22:07:28","2","1911092","","Mean of a correlation matrix - pandas data fram","<python><pandas>","2","1"
"14132216","1","","2013-01-03 02:22:42","1","1374969","","zip(,) string to float?","<python><pandas><time-series>","1","1"
"14144867","1","","2013-01-03 18:24:00","5","359001","","Can Pandas run on Google App Engine for Python?","<python><google-app-engine><pandas>","1","2"
"14149156","1","","2013-01-03 23:50:49","3","1642513","","Merge multi-indexed with single-indexed data frames in pandas","<python><pandas>","2",""
"13404468","1","","2012-11-15 19:11:57","4","1827631","","T-test in Pandas (Python)","<python><statistics><pandas>","1","1"
"13421929","1","","2012-11-16 17:57:11","3","1772265","","pandas: slice a MultiIndex DataFrame by range of secondary index","<python-2.7><pandas><multi-index>","1",""
"13421947","1","","2012-11-16 17:58:23","1","653689","","Getting usable dates from Axes.get_xlim() in a pandas time series plot","<matplotlib><pandas>","1",""
"13439098","1","","2012-11-18 09:56:00","0","1072888","","How to filter rows of Pandas dataframe by checking whether sub-level index value within a list?","<python><pandas>","2","3"
"13445174","1","","2012-11-18 22:14:06","1","649167","","Date ranges in Pandas","<datetime><time-series><pandas>","2",""
"13454588","1","","2012-11-19 13:15:45","0","1529852","","adding labels to candlestick chart in matplotlib","<pandas><labels><candlestick-chart>","1",""
"13570178","1","","2012-11-26 17:39:18","0","1615371","","itter from some odbc connection to pandas table with out a csv","<pandas><pyodbc>","1",""
"13572550","1","","2012-11-26 20:23:17","0","761492","","Merge of multiple data frames of different number of columns into one big data frame","<pandas>","1",""
"13572576","1","","2012-11-26 20:25:03","1","983191","","using 'OR' to select data in pandas","<python><pandas>","1",""
"13592618","1","","2012-11-27 20:38:31","1","1449148","","python pandas dataframe thread safe?","<python><thread-safety><pandas>","2",""
"13596419","1","","2012-11-28 01:42:21","2","215847","","how to combine two columns with an if/else in python pandas?","<python><pandas>","2","5"
"13603181","1","","2012-11-28 10:43:54","4","1859488","","Plot pandas dataframe containing NaNs","<pandas><ipython><data-analysis>","1","1"
"13636848","1","","2012-11-29 23:44:17","2","215847","","is it possible to do fuzzy match merge with python pandas?","<python><pandas>","2","2"
"13638865","1","","2012-11-30 04:07:44","2","1850663","","pandas: Multiply MultiIndex DataFrame with Series","<python><numpy><pandas>","1","2"
"13690122","1","","2012-12-03 19:18:44","2","1574687","","Pandas read_csv and UTF-16","<csv><python-2.7><pandas><utf-16>","2","2"
"13692418","1","","2012-12-03 21:53:13","1","1279469","","Does Pandas Cache values on IX call?","<python><pandas>","2",""
"13701035","1","","2012-12-04 10:39:28","1","1274613","","boolean indexing on index (instead of dataframe)","<python><pandas>","3",""
"13726573","1","","2012-12-05 15:24:42","1","1879493","","Create a 24 hour 1 min resolution data set in pandas","<python><pandas><time-series>","1","1"
"13728896","1","","2012-12-05 17:24:41","1","287950","","Replacing NaN values with actual values with two pandas DataFrame","<python><pandas>","1",""
"13753213","1","","2012-12-06 21:47:51","1","460147","","Weird Data manipulation in Pandas","<python><data><pandas>","1",""
"13767950","1","","2012-12-07 17:21:07","1","1575088","","missing data in Dataframe","<python><numpy><pandas>","1","1"
"13824840","1","","2012-12-11 16:57:10","0","387251","","Escaped quotes in pandas read_csv","<pandas>","1","2"
"13838405","1","","2012-12-12 11:09:42","0","1645853","","Custom sorting in pandas dataframe","<python><pandas>","2","1"
"13921647","1","","2012-12-17 20:27:52","2","1911092","","Python - Dimension of Data Frame","<python><pandas>","1","1"
"13940753","1","","2012-12-18 20:13:53","2","1552748","","Aligning DataFrames with same columns, different index levels","<python><pandas>","1",""
"13953276","1","","2012-12-19 13:17:29","3","1915862","","python pandas date read_table","<python><date><pandas>","1",""
"13983498","1","","2012-12-21 02:26:29","2","1186611","","Visually separating bar chart clusters in pandas","<python><matplotlib><plot><pandas>","1",""
"14036397","1","","2012-12-26 05:37:27","2","1742878","","How to get DataFrame.pct_change to calculate monthly change on daily price data?","<python><pandas>","1","1"
"14085517","1","","2012-12-29 20:13:46","2","1937003","","pandas sorting pivot_table or grouping dataframe?","<python><table><sorting><pivot><pandas>","1",""
"14087579","1","","2012-12-30 01:43:16","1","1367204","","Just got a macbook Air 10.8 but I can't install pandas","<python><bash><terminal><root><pandas>","","3"
"14092339","1","","2012-12-30 16:24:49","2","1915862","","slice pandas timeseries on date +/- 2 business days","<python><pandas><time-series><slice>","1",""
"14106439","1","","2012-12-31 22:10:55","0","435587","","python pandas installation issues","<python><pandas><easy-install><brew>","1","10"
"14218728","1","","2013-01-08 15:45:21","1","287950","","Converting string of numbers and letters to int/float in pandas dataframe","<python><pandas>","1","1"
"13261691","1","","2012-11-07 00:46:05","3","482506","","understanding MultiIndex","<pandas>","1",""
"13261737","1","","2012-11-07 00:51:10","3","308849","","Append two multi indexed data frames in pandas","<python><pandas>","1","2"
"13295735","1","","2012-11-08 18:50:39","6","1733061","","How can I replace all the NaN values with Zero's in a column of a pandas dataframe","<python><pandas>","1","2"
"13299769","1","","2012-11-08 23:33:25","2","684543","","Change starting and ending hour of pandas timestamp","<python><pandas>","1",""
"13413590","1","","2012-11-16 09:17:22","4","1072888","","How to drop rows of Pandas dataframe whose value of certain column is NaN","<python><pandas>","2","1"
"13419822","1","","2012-11-16 15:43:15","0","1449148","","pandas dataframe, copy by value","<python><pandas>","1",""
"13462802","1","","2012-11-19 21:44:44","1","1618041","","DateOffset in Pandas with a Holiday Calendar","<pandas><holidays>","1",""
"13548721","1","","2012-11-25 05:59:26","2","1850663","","pandas DataFrame Dividing a column by itself","<python><data.frame><pandas>","2","3"
"13555607","1","","2012-11-25 21:20:56","2","1691611","","Adding error bars to Matplotlib-generated graph of Pandas dataframe creates invalid legend","<python><matplotlib><pandas>","1","4"
"13630269","1","","2012-11-29 16:29:58","0","1860470","","how to cast pandas.DataFrame into gviz_api.DataTable","<api><google-charts><pandas><google-charts-api>","1",""
"13689512","1","","2012-12-03 18:35:28","8","1221924","","numpy diff on a pandas Series","<python><numpy><pandas>","1",""
"13783721","1","","2012-12-09 01:15:12","3","1638876","","Timeseries Resampling","<python><numpy><pandas><time-series>","2",""
"13786209","1","","2012-12-09 09:23:54","3","64421","","Regression on stock data using pandas and matplotlib","<python><matplotlib><pandas><statsmodels>","2","2"
"13828891","1","","2012-12-11 21:34:19","1","1374969","","Data Cleaning Consequence on a Pre-Built Index","<python><pandas><time-series>","1","1"
"13834690","1","","2012-12-12 07:16:56","0","464277","","Python Pandas installation error","<python><installation><pandas>","1","1"
"13852008","1","","2012-12-13 02:31:37","0","814907","","pandas dict of dataframe values, need graphing suggestion","<matplotlib><pandas>","1","1"
"13854140","1","","2012-12-13 06:22:08","0","288558","","Pandas join grouped and normal dataframe","<python><pandas>","1","4"
"13890673","1","","2012-12-15 08:35:45","3","1186611","","pandas: generate and plot average","<python><matplotlib><plot><pandas>","1","3"
"13976491","1","","2012-12-20 16:29:56","2","870178","","Split a series on time gaps in pandas?","<python><pandas>","1",""
"13980516","1","","2012-12-20 21:11:31","-1","814907","","Issues in printing time series graph from pandas dataframe","<matplotlib><pandas>","1","2"
"13999850","1","","2012-12-22 03:40:35","7","1642513","","How to specify date format when using pandas.to_csv?","<python><pandas>","1",""
"14002158","1","","2012-12-22 10:49:03","2","1579844","","How to set time zone of values in a Pandas DataFrame?","<numpy><timezone><pandas>","1",""
"14004545","1","","2012-12-22 16:34:15","0","1579844","","How to convert the time zone of the values of a Pandas Series","<datetime><numpy><timezone><pandas>","1",""
"14024287","1","","2012-12-24 17:48:49","2","1927088","","Pandas groupby on concatenated groupby objects","<python><pandas>","1",""
